-1.783039999999999903e-01 -1.891740000000000088e-01 2.640779999999999794e-01 -6.404919999999999503e-01 1.723399999999999932e-01 5.640380000000000393e-01 -1.950780000000000014e-01 -1.172380999999999895e+00 -1.775622999999999951e+00 7.783879999999999688e-01
-9.189700000000000646e-02 -2.205789999999999973e-01 2.747470000000000190e-01 5.671739999999999560e-01 -1.851730000000000043e-01 -1.429154999999999953e+00 -2.422353000000000200e+00 7.406580000000000386e-01 -2.523978000000000055e+00 -2.303904000000000174e+00
9.079540000000000388e-01 -3.304949999999999832e-01 1.324909999999999977e-01 1.039033000000000095e+00 8.873649999999999594e-01 -8.478069999999999773e-01 -1.252089999999999925e+00 5.448150000000000492e-01 1.248979999999999979e+00 7.277799999999999547e-02
-3.498798999999999992e+00 -8.710800000000000487e-02 4.383420000000000094e-01 -1.227108000000000088e+00 -4.922214999999999563e+00 -5.156079999999999552e-01 5.221799999999999775e-01 -1.738850000000000118e-01 6.408400000000000207e-02 -6.146059999999999857e-01
2.660739999999999772e-01 1.641289999999999971e-01 1.182649999999999951e-01 3.202340000000000186e-01 2.617180000000000062e-01 -1.730999999999999900e-02 2.201770000000000116e-01 -9.610699999999999799e-02 -2.789119999999999933e-01 -1.717799999999999883e-02
-3.017799999999999996e-02 -3.461969999999999770e-01 2.356270000000000031e-01 -1.081050000000000066e+00 1.723399999999999932e-01 -9.308560000000000167e-01 4.844289999999999985e-01 -4.226550000000000029e-01 7.500759999999999650e-01 -9.617459999999999898e-01
-2.523670000000000080e-01 2.818970000000000087e-01 1.467169999999999863e-01 -8.293799999999999784e-02 2.617180000000000062e-01 -5.571329999999999893e-01 6.917500000000000038e-02 3.830850000000000088e-01 4.694429999999999992e-01 -4.283420000000000005e-01
-3.498798999999999992e+00 4.860280000000000156e-01 1.396040000000000059e-01 -5.440121999999999680e+00 -6.416999999999999961e-03 -7.232319999999999860e-01 3.334280000000000022e-01 1.451880000000000115e-01 -2.523978000000000055e+00 -6.985339999999999883e-01
-5.486599999999999810e-02 -3.304949999999999832e-01 -3.210528000000000048e+00 -2.674560000000000271e-01 2.617180000000000062e-01 6.470879999999999965e-01 1.824260000000000048e-01 1.605650000000000133e-01 -9.182300000000000184e-02 6.003100000000000103e-01
1.056040000000000034e-01 -1.891740000000000088e-01 1.644990000000000063e-01 -6.837569999999999482e-01 2.617180000000000062e-01 7.716619999999999591e-01 4.089289999999999869e-01 -2.540510000000000268e-01 2.199909999999999921e-01 5.912809999999999455e-01
-4.252199999999999730e-02 -3.226439999999999864e-01 3.103110000000000035e-01 2.872930000000000206e-01 2.617180000000000062e-01 -4.325579999999999981e-01 2.579270000000000174e-01 1.070235000000000047e+00 3.758989999999999831e-01 -4.044849999999999834e-01
8.091600000000000181e-02 7.776600000000000179e-02 5.069400000000000295e-02 8.573190000000000532e-01 -1.257711000000000023e+00 1.643683999999999923e+00 -4.593309999999999893e-01 -1.671479999999999910e-01 -2.946100000000000108e-02 1.987409999999999899e+00
-6.721000000000000585e-02 -4.325600000000000001e-01 -3.210528000000000048e+00 -8.751079999999999970e-01 1.723399999999999932e-01 -2.664590000000000014e-01 2.956770000000000231e-01 -2.842499999999999888e-02 1.721000000000000090e-03 -2.810650000000000093e-01
3.154099999999999959e-02 2.975999999999999757e-01 -3.210528000000000048e+00 -5.835900000000000531e-01 -7.214420000000000277e-01 8.131869999999999932e-01 8.619339999999999780e-01 1.675149999999999972e-01 3.447169999999999956e-01 3.768440000000000123e-01
-3.387740000000000196e-01 -9.496000000000000274e-02 5.272520000000000540e-01 1.857251999999999903e+00 -1.257711000000000023e+00 1.062335999999999947e+00 -1.440841999999999956e+00 -1.913779999999999926e-01 1.061890999999999918e+00 2.183702999999999950e+00
-1.042410000000000003e-01 2.280799999999999841e-02 3.778830000000000244e-01 1.279945000000000110e+00 1.723399999999999932e-01 1.643683999999999923e+00 3.142500000000000154e-02 7.452790000000000248e-01 1.560794000000000015e+00 1.619944999999999968e+00
-2.276799999999999935e-01 2.897480000000000055e-01 -6.209000000000000109e-03 3.958139999999999992e-01 2.617180000000000062e-01 1.072649999999999992e-01 5.976810000000000178e-01 1.349815999999999905e+00 5.629870000000000152e-01 -1.014909999999999979e-01
1.426360000000000128e-01 4.310700000000000087e-01 3.291199999999999681e-02 -4.867960000000000065e-01 2.617180000000000062e-01 -3.495090000000000141e-01 2.956770000000000231e-01 -1.566899999999999890e-02 1.264470000000000038e-01 -3.639200000000000212e-01
5.129510000000000458e-01 -3.069419999999999926e-01 6.136300000000000088e-02 1.371547999999999989e+00 9.767430000000000279e-01 -6.401820000000000288e-01 -1.101088000000000067e+00 1.991902999999999979e+00 1.903791000000000011e+00 2.304229999999999889e-01
-3.017799999999999996e-02 -6.355500000000000038e-02 2.747470000000000190e-01 -3.949250000000000260e-01 2.617180000000000062e-01 -5.156079999999999552e-01 5.599300000000000388e-01 -1.254240000000000077e-01 2.199909999999999921e-01 -6.328580000000000316e-01
1.919699999999999879e-02 3.851099999999999662e-02 1.929500000000000104e-01 3.233670000000000155e-01 2.617180000000000062e-01 1.228436000000000083e+00 2.201770000000000116e-01 -1.331412000000000040e+00 -1.120811999999999919e+00 1.121550000000000047e+00
1.920109999999999872e-01 -2.519830000000000125e-01 3.316500000000000004e-01 2.964229999999999920e-01 2.617180000000000062e-01 -4.325579999999999981e-01 5.599300000000000388e-01 5.869659999999999878e-01 9.526500000000000246e-02 -5.551139999999999963e-01
3.401370000000000227e-01 3.996649999999999925e-01 2.071749999999999980e-01 -7.249929999999999986e-01 2.617180000000000062e-01 -5.883499999999999841e-02 2.201770000000000116e-01 -1.086117999999999917e+00 -1.853680000000000050e-01 -5.295699999999999713e-02
-1.289289999999999881e-01 -3.226439999999999864e-01 2.889729999999999799e-01 7.648810000000000331e-01 2.617180000000000062e-01 1.560634000000000077e+00 6.917500000000000038e-02 -8.854400000000000048e-01 -2.165489999999999915e-01 1.516054000000000013e+00
-2.770549999999999957e-01 3.065899999999999875e-02 4.418980000000000130e-01 1.318660000000000110e-01 1.723399999999999932e-01 1.903140000000000109e-01 2.201770000000000116e-01 -2.130460000000000131e-01 -2.165489999999999915e-01 1.691940000000000111e-01
2.105307999999999957e+00 -7.925699999999999412e-02 2.391830000000000067e-01 -1.152363000000000026e+00 -9.895760000000000112e-01 -6.401820000000000288e-01 5.599300000000000388e-01 -1.881178999999999935e+00 -1.027268000000000070e+00 -7.407030000000000003e-01
8.091600000000000181e-02 1.495699999999999981e-02 6.491900000000000448e-02 3.461040000000000227e-01 1.723399999999999932e-01 1.903140000000000109e-01 3.142500000000000154e-02 7.329309999999999992e-01 3.135359999999999814e-01 2.920119999999999938e-01
5.759087000000000067e+00 -2.362809999999999910e-01 3.778830000000000244e-01 -2.104316999999999993e+00 -1.793979999999999908e+00 -1.346105000000000107e+00 -2.988608999999999849e+00 -1.344071000000000016e+00 -2.711066999999999894e+00 -2.588417000000000190e+00
2.907620000000000204e-01 7.776600000000000179e-02 1.182649999999999951e-01 2.758050000000000224e-01 2.617180000000000062e-01 1.809782999999999920e+00 1.824260000000000048e-01 -1.485726000000000102e+00 -9.337229999999999697e-01 1.670276000000000094e+00
3.154099999999999959e-02 7.106000000000000337e-03 -3.156160000000000077e-01 2.791392000000000095e+00 -5.426860000000000017e-01 1.643683999999999923e+00 2.201770000000000116e-01 1.499859000000000053e+00 1.264470000000000038e-01 1.493270000000000097e+00
-1.165849999999999942e-01 2.818970000000000087e-01 1.751679999999999904e-01 -1.524899999999999867e-01 2.617180000000000062e-01 -3.079839999999999800e-01 -8.182699999999999696e-02 -1.780980000000000063e-01 8.124390000000000223e-01 -1.021669999999999939e-01
1.179479999999999973e-01 3.211530000000000218e-01 -3.210528000000000048e+00 6.427530000000000188e-01 3.510960000000000192e-01 -3.079839999999999800e-01 4.466789999999999927e-01 1.221656000000000075e+00 5.006239999999999579e-01 -3.963960000000000261e-01
4.265439999999999787e-01 7.293003999999999820e+00 1.929500000000000104e-01 -1.533155999999999963e+00 -9.895760000000000112e-01 -1.470679000000000070e+00 1.446759999999999990e-01 -2.815856000000000137e+00 -2.617522999999999822e+00 -1.294516000000000000e+00
5.622900000000000120e-02 7.106000000000000337e-03 4.063339999999999730e-01 4.554010000000000002e-01 2.617180000000000062e-01 1.072649999999999992e-01 4.844289999999999985e-01 -6.230219999999999647e-01 -6.219080000000000163e-01 -7.308900000000000119e-02
1.549800000000000066e-01 -2.519830000000000125e-01 1.253779999999999895e-01 -5.766980000000000439e-01 -9.001980000000000537e-01 -7.232319999999999860e-01 -2.422353000000000200e+00 -6.550570000000000004e-01 -1.541859999999999897e-01 -2.306723999999999997e+00
-3.264299999999999979e-01 -7.925699999999999412e-02 2.391830000000000067e-01 5.669349999999999667e-01 2.617180000000000062e-01 -3.910330000000000195e-01 -3.083290000000000197e-01 2.838720000000000132e-01 6.253499999999999615e-01 -6.237199999999999689e-02
-4.375249999999999972e-01 -4.718160000000000132e-01 4.632359999999999811e-01 -5.452479999999999549e-01 2.617180000000000062e-01 1.851307999999999954e+00 7.864330000000000487e-01 -1.625380999999999965e+00 -1.089631000000000016e+00 1.312057000000000029e+00
2.413859999999999895e-01 1.091710000000000041e-01 -1.271259999999999890e-01 3.806260000000000199e-01 1.723399999999999932e-01 3.979389999999999872e-01 6.354309999999999681e-01 3.684450000000000225e-01 2.511729999999999796e-01 1.260489999999999944e-01
-1.412730000000000097e-01 -2.429900000000000115e-02 5.628159999999999830e-01 -1.881367000000000012e+00 8.296099999999999308e-02 -1.595253999999999950e+00 -2.724356000000000222e+00 3.722699999999999898e-01 1.576279999999999903e-01 -2.759514999999999940e+00
7.104530000000000012e-01 -2.833879999999999733e-01 1.289349999999999941e-01 6.019050000000000233e-01 9.767430000000000279e-01 -4.740829999999999766e-01 -1.629593999999999987e+00 1.173259999999999997e-01 1.280161000000000104e+00 6.959070000000000533e-01
2.290429999999999966e-01 -7.450000000000000025e-04 1.716110000000000135e-01 -2.792999999999999910e-03 2.617180000000000062e-01 9.792859999999999898e-01 2.201770000000000116e-01 -1.010340000000000016e+00 -1.541859999999999897e-01 8.802780000000000049e-01
3.771689999999999765e-01 -7.925699999999999412e-02 1.538289999999999935e-01 -1.102951999999999932e+00 2.617180000000000062e-01 7.301370000000000360e-01 3.334280000000000022e-01 5.447370000000000267e-01 -1.230050000000000032e-01 5.923659999999999481e-01
-3.511179999999999857e-01 -2.441319999999999879e-01 5.948229999999999906e-01 1.592678000000000038e+00 7.979870000000000019e-01 7.716619999999999591e-01 -1.176589000000000107e+00 7.985940000000000261e-01 1.342524000000000051e+00 1.711189999999999989e+00
6.857299999999999507e-02 -6.523940000000000294e-01 3.956649999999999889e-01 1.220984999999999987e+00 2.617180000000000062e-01 -9.308560000000000167e-01 -2.328280000000000072e-01 1.128131999999999913e+00 2.823539999999999939e-01 -6.109419999999999851e-01
3.648250000000000104e-01 -4.785199999999999870e-02 -3.821599999999999997e-02 3.278130000000000210e-01 2.617180000000000062e-01 1.269959999999999978e+00 8.241829999999999989e-01 -4.903759999999999786e-01 -3.412749999999999950e-01 7.775450000000000417e-01
-1.165849999999999942e-01 3.054509999999999725e-01 3.646800000000000042e-02 -4.103800000000000225e-01 2.617180000000000062e-01 -1.096956000000000042e+00 5.221799999999999775e-01 -8.045800000000000174e-02 6.253499999999999615e-01 -1.124959999999999960e+00
4.388500000000000040e-02 4.075159999999999894e-01 -1.200139999999999957e-01 2.817430000000000212e-01 2.617180000000000062e-01 -1.003600000000000048e-01 3.711780000000000079e-01 2.853089999999999793e-01 -9.182300000000000184e-02 -1.715069999999999928e-01
-2.523670000000000080e-01 -8.597000000000000475e-03 -2.044027999999999956e+00 3.426130000000000009e-01 3.510960000000000192e-01 1.269959999999999978e+00 7.864330000000000487e-01 -1.335590000000000110e-01 1.155434999999999990e+00 8.049819999999999753e-01
-5.490000000000000088e-03 5.421299999999999730e-02 3.209799999999999875e-01 8.048039999999999639e-01 1.723399999999999932e-01 8.547120000000000273e-01 1.446759999999999990e-01 5.624639999999999640e-01 1.841428000000000065e+00 8.370130000000000070e-01
3.154099999999999959e-02 2.033850000000000102e-01 8.625800000000000134e-02 4.500799999999999940e-02 1.723399999999999932e-01 6.574000000000000676e-02 2.201770000000000116e-01 -3.178500000000000214e-01 1.264470000000000038e-01 8.185499999999999721e-02
2.166990000000000027e-01 -4.247090000000000032e-01 3.067549999999999999e-01 -4.328300000000000203e-02 2.617180000000000062e-01 -1.418840000000000101e-01 3.334280000000000022e-01 -1.271554000000000073e+00 -9.649050000000000127e-01 -1.807300000000000018e-01
-3.498798999999999992e+00 1.065330999999999939e+01 -3.210528000000000048e+00 6.482000000000000262e-02 -4.922214999999999563e+00 -6.817069999999999519e-01 4.466789999999999927e-01 1.464269999999999960e+00 -1.214355999999999991e+00 -7.276470000000000438e-01
-3.017799999999999996e-02 3.918139999999999956e-01 2.178450000000000109e-01 -7.333000000000000629e-02 2.617180000000000062e-01 -1.346105000000000107e+00 4.089289999999999869e-01 -3.046044999999999892e+00 -3.116426000000000140e+00 -1.297396999999999911e+00
-4.004940000000000166e-01 -1.656199999999999894e-01 3.921080000000000121e-01 4.856260000000000021e-01 2.617180000000000062e-01 -2.664590000000000014e-01 3.334280000000000022e-01 -1.500630000000000019e-01 4.070799999999999974e-01 -2.989180000000000170e-01
3.154099999999999959e-02 -9.496000000000000274e-02 -3.110399999999999970e-02 8.032529999999999948e-01 2.617180000000000062e-01 8.131869999999999932e-01 4.089289999999999869e-01 3.905790000000000095e-01 -9.182300000000000184e-02 6.175969999999999516e-01
2.660739999999999772e-01 2.583440000000000181e-01 -3.210528000000000048e+00 -4.059940000000000215e-01 2.617180000000000062e-01 -3.079839999999999800e-01 2.201770000000000116e-01 -1.096486000000000072e+00 -1.837985999999999898e+00 -2.795460000000000167e-01
-3.486454999999999860e+00 2.426409999999999956e-01 2.870199999999999974e-01 -1.488788000000000000e+00 -3.045274000000000036e+00 -1.221530000000000005e+00 6.354309999999999681e-01 1.156574999999999909e+00 -2.929336999999999858e+00 -1.287101999999999968e+00
6.857299999999999507e-02 -8.710800000000000487e-02 4.703490000000000171e-01 -9.961699999999999722e-02 1.723399999999999932e-01 2.421500000000000041e-02 1.446759999999999990e-01 3.476899999999999991e-01 2.511729999999999796e-01 6.091499999999999693e-02
1.919699999999999879e-02 7.776600000000000179e-02 3.494320000000000204e-01 -3.565229999999999788e-01 2.617180000000000062e-01 1.436059999999999892e+00 1.069250000000000062e-01 -1.532245000000000079e+00 -2.789119999999999933e-01 1.378252000000000033e+00
-1.289289999999999881e-01 -2.833879999999999733e-01 4.881309999999999816e-01 8.336280000000000356e-01 7.979870000000000019e-01 3.148889999999999745e-01 -1.289840000000000098e+00 1.490509999999999891e-01 1.217797999999999936e+00 1.285873999999999961e+00
1.302919999999999912e-01 -1.263640000000000041e-01 3.778830000000000244e-01 7.553619999999999779e-01 2.617180000000000062e-01 6.055629999999999624e-01 5.976810000000000178e-01 7.912740000000000329e-01 1.888100000000000056e-01 3.331919999999999882e-01
-2.029920000000000058e-01 2.033850000000000102e-01 3.316500000000000004e-01 -1.115215000000000067e+00 8.296099999999999308e-02 6.470879999999999965e-01 1.446759999999999990e-01 3.625039999999999929e-01 3.135359999999999814e-01 6.327019999999999866e-01
4.018570000000000197e-01 -2.205789999999999973e-01 -3.210528000000000048e+00 -1.185513000000000039e+00 -1.168333000000000066e+00 -2.425750999999999991e+00 -2.573354000000000141e+00 -5.333999999999999853e-01 2.340330999999999939e+00 -3.470298000000000105e+00
-1.783399999999999916e-02 -4.785199999999999870e-02 9.337099999999999567e-02 -1.393020000000000092e-01 2.617180000000000062e-01 1.487900000000000056e-01 2.579270000000000174e-01 -3.166800000000000170e-02 -4.348199999999999843e-01 1.146930000000000033e-01
-1.536170000000000035e-01 -2.284299999999999942e-01 4.881309999999999816e-01 5.801830000000000043e-01 2.617180000000000062e-01 2.318389999999999895e-01 -6.326000000000000026e-03 1.236235999999999891e+00 2.199909999999999921e-01 3.397499999999999964e-01
3.031059999999999865e-01 2.280799999999999841e-02 1.467169999999999863e-01 -1.815841999999999956e+00 2.617180000000000062e-01 1.487900000000000056e-01 3.711780000000000079e-01 -9.529279999999999973e-01 -9.182300000000000184e-02 4.871600000000000236e-02
3.031059999999999865e-01 -3.214999999999999802e-02 3.672139999999999849e-01 -3.505849999999999800e-01 1.723399999999999932e-01 -2.664590000000000014e-01 2.201770000000000116e-01 7.129299999999999526e-02 1.888100000000000056e-01 -2.282270000000000132e-01
5.623270000000000213e-01 -7.450000000000000025e-04 -3.210528000000000048e+00 -2.832246000000000041e+00 2.617180000000000062e-01 -2.924049000000000120e+00 -7.178905000000000314e+00 -3.376650999999999847e+00 -3.802417999999999854e+00 -3.876085999999999920e+00
2.413859999999999895e-01 2.033850000000000102e-01 1.253779999999999895e-01 -1.422725999999999935e+00 -1.347088999999999981e+00 1.934358000000000022e+00 2.579270000000000174e-01 9.196100000000000385e-01 -5.907270000000000021e-01 1.735794999999999977e+00
6.610770000000000257e-01 -9.496000000000000274e-02 1.512999999999999935e-02 7.519609999999999905e-01 9.767430000000000279e-01 -8.478069999999999773e-01 -5.725820000000000354e-01 8.946500000000000286e-02 6.565320000000000045e-01 -3.516469999999999874e-01
-3.511179999999999857e-01 1.495699999999999981e-02 2.142880000000000063e-01 7.366239999999999455e-01 1.723399999999999932e-01 -5.883499999999999841e-02 3.711780000000000079e-01 6.128270000000000106e-01 1.217797999999999936e+00 -1.365840000000000110e-01
1.919699999999999879e-02 -1.644800000000000081e-02 3.245370000000000199e-01 -2.078099999999999947e-01 2.617180000000000062e-01 -1.553728999999999916e+00 3.142500000000000154e-02 8.656549999999999523e-01 1.217797999999999936e+00 -1.319530000000000092e+00
8.091600000000000181e-02 5.880929999999999769e-01 1.512999999999999935e-02 2.249999999999999830e-03 2.617180000000000062e-01 -6.401820000000000288e-01 1.446759999999999990e-01 4.104990000000000028e-01 1.576279999999999903e-01 -5.419979999999999798e-01
-3.264299999999999979e-01 9.346899999999999653e-02 -3.210528000000000048e+00 6.684139999999999526e-01 -9.579500000000000515e-02 1.400400000000000082e-02 1.805693999999999910e+00 -3.718449999999999811e-01 1.061890999999999918e+00 1.626538999999999957e+00
4.512320000000000220e-01 -2.676859999999999795e-01 3.352060000000000040e-01 -8.313359999999999639e-01 2.617180000000000062e-01 6.055629999999999624e-01 6.354309999999999681e-01 7.315329999999999888e-01 4.382619999999999849e-01 3.268400000000000194e-01
1.426360000000000128e-01 -3.776019999999999932e-01 3.280930000000000235e-01 -3.958300000000000013e-02 2.617180000000000062e-01 -1.834089999999999887e-01 -2.705790000000000139e-01 -2.172199999999999964e-01 -4.036379999999999968e-01 9.659900000000000431e-02
3.648250000000000104e-01 -7.450000000000000025e-04 -5.244200000000000250e-02 1.293223000000000011e+00 9.767430000000000279e-01 2.421500000000000041e-02 -1.214339000000000057e+00 7.094770000000000243e-01 2.246786999999999868e+00 9.356959999999999722e-01
-7.955399999999999971e-02 3.133020000000000249e-01 1.396040000000000059e-01 2.955280000000000129e-01 2.617180000000000062e-01 8.962369999999999504e-01 -1.195770000000000027e-01 -1.514989999999999948e-01 -9.182300000000000184e-02 1.019960999999999895e+00
1.426360000000000128e-01 4.703260000000000218e-01 -2.958022999999999847e+00 -3.797369999999999912e-01 2.617180000000000062e-01 7.301370000000000360e-01 2.956770000000000231e-01 -6.067900000000000515e-01 -3.100939999999999808e-01 5.923410000000000064e-01
-1.042410000000000003e-01 -3.383459999999999801e-01 3.849960000000000049e-01 -9.627499999999999947e-02 2.617180000000000062e-01 3.148889999999999745e-01 6.731819999999999471e-01 1.381789999999999963e-01 7.812580000000000080e-01 3.709400000000000197e-02
5.622900000000000120e-02 -8.710800000000000487e-02 8.981400000000000494e-02 1.312408999999999937e+00 8.296099999999999308e-02 2.421500000000000041e-02 -6.326000000000000026e-03 2.474066000000000098e+00 2.823539999999999939e-01 1.496530000000000082e-01
6.487330000000000041e-01 -1.970250000000000057e-01 2.935499999999999915e-02 3.352129999999999832e-01 -1.851730000000000043e-01 -2.425750999999999991e+00 -6.839151000000000202e+00 -2.806458999999999815e+00 -1.557352999999999987e+00 -4.042469999999999786e+00
-1.783039999999999903e-01 -3.383459999999999801e-01 4.596799999999999775e-01 1.402460000000000040e+00 7.979870000000000019e-01 1.072649999999999992e-01 -1.667343999999999937e+00 4.043059999999999987e-01 6.253499999999999615e-01 1.375142000000000087e+00
-1.906480000000000119e-01 -2.429900000000000115e-02 3.672139999999999849e-01 2.258633000000000113e+00 1.723399999999999932e-01 1.436059999999999892e+00 1.446759999999999990e-01 4.735219999999999985e-01 1.560794000000000015e+00 1.365569999999999951e+00
-1.412730000000000097e-01 -5.570399999999999657e-02 2.071749999999999980e-01 2.469820000000000071e-01 2.617180000000000062e-01 -5.883499999999999841e-02 2.201770000000000116e-01 1.187659000000000020e+00 2.823539999999999939e-01 -4.301200000000000162e-02
2.660739999999999772e-01 5.566889999999999894e-01 -2.043400000000000077e-02 1.766240000000000032e-01 2.617180000000000062e-01 -4.325579999999999981e-01 5.599300000000000388e-01 7.586950000000000083e-01 8.124390000000000223e-01 -5.617199999999999971e-01
1.302919999999999912e-01 -2.429900000000000115e-02 2.462959999999999872e-01 1.210060000000000024e-01 8.296099999999999308e-02 1.145386000000000015e+00 5.599300000000000388e-01 -2.336840000000000028e-01 -6.064200000000000146e-02 8.366270000000000095e-01
-1.042410000000000003e-01 -3.383459999999999801e-01 3.849960000000000049e-01 -9.627499999999999947e-02 2.617180000000000062e-01 -8.062820000000000542e-01 -1.893847000000000058e+00 7.164199999999999735e-02 4.382619999999999849e-01 -2.642773000000000039e+00
3.771689999999999765e-01 2.280799999999999841e-02 1.396040000000000059e-01 1.070691000000000059e+00 9.767430000000000279e-01 -9.308560000000000167e-01 -1.365340999999999916e+00 4.653280000000000194e-01 9.683469999999999578e-01 5.732299999999999895e-02
-9.189700000000000646e-02 2.975999999999999757e-01 7.914499999999999313e-02 1.964960000000000040e-01 2.617180000000000062e-01 -1.003600000000000048e-01 2.956770000000000231e-01 4.095670000000000144e-01 -2.789119999999999933e-01 -1.302669999999999939e-01
-1.289289999999999881e-01 5.723909999999999831e-01 -3.110399999999999970e-02 3.193989999999999885e-01 2.617180000000000062e-01 -7.647570000000000201e-01 1.446759999999999990e-01 7.453370000000000273e-01 3.758989999999999831e-01 -6.465279999999999916e-01
2.290429999999999966e-01 -1.644800000000000081e-02 3.174239999999999839e-01 -5.268380000000000285e-01 2.617180000000000062e-01 -1.834089999999999887e-01 2.956770000000000231e-01 -2.216660000000000019e-01 -6.064200000000000146e-02 -2.084320000000000062e-01
-3.498798999999999992e+00 -1.106619999999999965e-01 7.419560999999999851e+00 2.021450999999999887e+00 -4.922214999999999563e+00 -8.893320000000000114e-01 -1.478591999999999906e+00 1.647164000000000073e+00 9.683469999999999578e-01 1.632989999999999997e-01
-3.140870000000000051e-01 -2.426760999999999946e+00 -6.209000000000000109e-03 -1.946809999999999929e-01 2.617180000000000062e-01 1.602159000000000111e+00 3.334280000000000022e-01 -1.637728999999999990e+00 -1.027268000000000070e+00 1.543153999999999915e+00
1.919699999999999879e-02 -8.710800000000000487e-02 3.849960000000000049e-01 7.949580000000000535e-01 2.617180000000000062e-01 2.733639999999999959e-01 1.069250000000000062e-01 6.988959999999999617e-01 2.511729999999999796e-01 3.127829999999999777e-01
-5.733070000000000110e-01 3.761109999999999731e-01 5.780699999999999728e-02 4.739499999999999963e-02 2.617180000000000062e-01 1.103860999999999981e+00 1.012934999999999919e+00 3.677199999999999913e-02 1.124254000000000087e+00 5.231700000000000239e-01
3.154099999999999959e-02 3.682599999999999763e-01 -2.754699999999999857e-02 2.371350000000000124e-01 1.723399999999999932e-01 -8.478069999999999773e-01 1.824260000000000048e-01 1.707770000000000121e-01 1.576279999999999903e-01 -7.406179999999999986e-01
1.426360000000000128e-01 4.703260000000000218e-01 -2.958022999999999847e+00 -3.797369999999999912e-01 2.617180000000000062e-01 2.318389999999999895e-01 2.579270000000000174e-01 6.366110000000000380e-01 5.941689999999999472e-01 1.859389999999999932e-01
1.549800000000000066e-01 -4.000100000000000183e-02 3.636570000000000080e-01 1.200933999999999946e+00 2.617180000000000062e-01 3.148889999999999745e-01 4.844289999999999985e-01 1.235654000000000030e+00 8.748019999999999685e-01 1.322450000000000014e-01
1.426360000000000128e-01 -3.697509999999999963e-01 4.134470000000000089e-01 3.013469999999999760e-01 1.723399999999999932e-01 -7.232319999999999860e-01 2.201770000000000116e-01 7.097489999999999633e-01 -5.283639999999999448e-01 -6.517600000000000060e-01
